,species_idx,mass_frequency,lambda_inst_nut,lambda_max_nut,delta
99999,46,0.0,0.24285727545907418,1.001703325568961,0.2173913043478261
99999,47,0.0,0.24328364929073037,1.0034619720179843,0.2173913043478261
99999,48,0.0,0.24349139141592413,1.0043188373405239,0.2173913043478261
99999,49,0.0,0.2439891399504831,1.0063718800645778,0.2173913043478261
99999,50,0.0,0.24401345435454277,1.006472168677961,0.2173913043478261
99999,51,0.0,0.2449749588360948,1.0104380463108196,0.2173913043478261
99999,52,0.0,0.24498955267308112,1.0104982409045964,0.2173913043478261
99999,53,0.0,0.24505371020856406,1.010762868828681,0.2173913043478261
99999,54,0.0,0.24548664650533772,1.0125485832052337,0.2173913043478261
99999,55,0.0,0.24596660022909675,1.0145282284116612,0.2173913043478261
99999,56,0.0,0.246523357045237,1.0168246601459243,0.2173913043478261
99999,57,0.0,0.24731735939189214,1.020099648674271,0.2173913043478261
99999,58,0.0,0.24738434932579115,1.0203759592745585,0.2173913043478261
99999,59,0.0,0.24759516133363296,1.0212454868146572,0.2173913043478261
99999,60,0.0,0.24808104422771265,1.0232495878238475,0.2173913043478261
99999,61,0.0,0.24976171368666528,1.030181775393821,0.2173913043478261
99999,62,0.0,0.2505429754995329,1.0334042135711834,0.2173913043478261
99999,63,0.0,0.2514390416902319,1.0371001806014333,0.2173913043478261
99999,64,0.0,0.2514414667012933,1.0371101829439209,0.2173913043478261
99999,65,0.0,0.25213290258025817,1.0399621198194688,0.2173913043478261
99999,66,0.0,0.25367647491423445,1.0463288285675494,0.2173913043478261
99999,67,0.0,0.25384854412467944,1.047038555299042,0.2173913043478261
99999,68,0.0,0.2550668154044411,1.0520635082887169,0.2173913043478261
99999,69,0.0,0.25508911410113105,1.0521554827975637,0.2173913043478261
99999,70,0.0,0.25558991542171783,1.0542211172214564,0.2173913043478261
99999,71,0.0,0.25570986930503387,1.0547158860259136,0.2173913043478261
99999,72,0.0,0.2562048790461557,1.0567576321623364,0.2173913043478261
99999,73,0.0,0.2568319886482685,1.059344245113277,0.2173913043478261
99999,74,0.0,0.25684337693079917,1.0593912178896205,0.2173913043478261
99999,75,0.0,0.25699872643730803,1.0600319815521515,0.2173913043478261
99999,76,0.0,0.25708547922208697,1.06038980716331,0.2173913043478261
99999,77,0.0,0.2573048187966056,1.0612945080037888,0.2173913043478261
99999,78,0.0,0.2602720172678358,1.0735331884000663,0.2173913043478261
99999,79,0.0,0.2611681165501526,1.077229291921939,0.2173913043478261
99999,80,0.0,0.2612370246946348,1.077513514485814,0.2173913043478261
99999,81,0.0,0.2620380643683303,1.0808175295849567,0.2173913043478261
99999,82,0.0,0.263078762572468,1.0851100542788443,0.2173913043478261
99999,83,0.0,0.26500654096216475,1.0930614818004984,0.2173913043478261
99999,84,0.0,0.2663654319517828,1.098666443071735,0.2173913043478261
99999,85,0.0,0.26675790672878064,1.1002852674968113,0.2173913043478261
99999,86,0.0,0.26948982533411353,1.1115534987942792,0.2173913043478261
99999,87,0.0,0.2695294767178616,1.111717047211302,0.2173913043478261
99999,88,0.0,0.272791931645791,1.1251735596614572,0.2173913043478261
99999,89,0.0,0.2746627709968733,1.1328901330934942,0.2173913043478261
99999,90,0.0,0.2762921126318785,1.1396106109181237,0.2173913043478261
99999,91,0.0,0.2763816095728929,1.1399797552366249,0.2173913043478261
99999,92,0.0,0.2792167747092254,1.151673843215801,0.2173913043478261
99999,93,0.0,0.28084817825928143,1.1584028257358718,0.2173913043478261
99999,94,0.0,0.28115147005534075,1.1596538008205428,0.2173913043478261
99999,95,0.0,0.2831806892691874,1.168023637099799,0.2173913043478261
99999,96,0.0,0.287016299022673,1.1838442174731414,0.2173913043478261
99999,97,0.0,0.2934443999791729,1.2103579387238108,0.2173913043478261
99999,98,0.0,0.2941307008591503,1.2131886954821363,0.2173913043478261
99999,99,0.0,0.29514939397645007,1.2173904567075495,0.2173913043478261
99999,100,1.0,0.3151776080182949,1.3,0.2173913043478261
99999,1,0.0,0.1913452324610194,0.7863133743598113,0.21856187290969903
99999,2,0.0,0.19913183927972034,0.8183116269615488,0.21856187290969903
99999,3,0.0,0.1996725865734439,0.8205337718445697,0.21856187290969903
99999,4,0.0,0.20101305844452644,0.8260423018801955,0.21856187290969903
99999,5,0.0,0.2013961923571142,0.8276167509310749,0.21856187290969903
99999,6,0.0,0.20224036918748833,0.8310858080040442,0.21856187290969903
99999,7,0.0,0.20233115521528483,0.8314588837632008,0.21856187290969903
99999,8,0.0,0.20584049241537686,0.8458801407764004,0.21856187290969903
99999,9,0.0,0.20715074536255956,0.8512644892804793,0.21856187290969903
99999,10,0.0,0.2085708109659049,0.8571001014983392,0.21856187290969903
99999,11,0.0,0.21111642766235791,0.8675610491199238,0.21856187290969903
99999,12,0.0,0.21132815568460525,0.8684311234535174,0.21856187290969903
99999,13,0.0,0.21177574152550452,0.8702704310147593,0.21856187290969903
99999,14,0.0,0.21200193882558477,0.8711999653439381,0.21856187290969903
99999,15,0.0,0.21279921090203158,0.8744762721985729,0.21856187290969903
99999,16,0.0,0.2135802675136724,0.877685943283482,0.21856187290969903
99999,17,0.0,0.21551548176411126,0.8856385054027486,0.21856187290969903
99999,18,0.0,0.21780604606293746,0.8950513416664642,0.21856187290969903
99999,19,0.0,0.21921369585609174,0.9008359324008975,0.21856187290969903
99999,20,0.0,0.2199953323350629,0.9040479863904202,0.21856187290969903
99999,21,0.0,0.22134342581256852,0.9095878366266461,0.21856187290969903
99999,22,0.0,0.22231906290953224,0.9135971160217857,0.21856187290969903
99999,23,0.0,0.2234086448735791,0.9180746400226295,0.21856187290969903
99999,24,0.0,0.22350413942861752,0.9184670649858203,0.21856187290969903
99999,25,0.0,0.2238292202410408,0.9198029508465159,0.21856187290969903
99999,26,0.0,0.2290675064811565,0.9413291445036641,0.21856187290969903
99999,27,0.0,0.22962320732441832,0.943612739446584,0.21856187290969903
99999,28,0.0,0.23024508066564706,0.9461682634022988,0.21856187290969903
99999,29,0.0,0.2308254468286179,0.9485532179167147,0.21856187290969903
99999,30,0.0,0.23103951747297227,0.9494329190127321,0.21856187290969903
99999,31,0.0,0.2314450383582578,0.9510993650045193,0.21856187290969903
99999,32,0.0,0.232863543189085,0.956928563389698,0.21856187290969903
99999,33,0.0,0.233453199316122,0.9593516940473005,0.21856187290969903
99999,34,0.0,0.23352581326620114,0.9596500935390359,0.21856187290969903
99999,35,0.0,0.23463791388523986,0.9642201556155086,0.21856187290969903
99999,36,0.0,0.23536128817011992,0.9671927871650562,0.21856187290969903
99999,37,0.0,0.2363226774693187,0.9711435167139643,0.21856187290969903
99999,38,0.0,0.23653345494730596,0.9720096848845716,0.21856187290969903
99999,39,0.0,0.23668465175357867,0.9726310124682466,0.21856187290969903
99999,40,0.0,0.2371057959698486,0.9743616609172734,0.21856187290969903
99999,41,0.0,0.23726554292833382,0.9750181244641025,0.21856187290969903
99999,42,0.0,0.23913291847522206,0.9826919104716522,0.21856187290969903
99999,43,0.0,0.23926616454198824,0.9832394713543118,0.21856187290969903
99999,44,0.0,0.2411657306910405,0.9910455413006077,0.21856187290969903
99999,45,0.0,0.2433534988306405,1.0000359474165073,0.21856187290969903
99999,46,0.0,0.24375924655233153,1.001703325568961,0.21856187290969903
99999,47,0.0,0.24418720393494517,1.0034619720179843,0.21856187290969903
99999,48,0.0,0.24439571761368378,1.0043188373405239,0.21856187290969903
99999,49,0.0,0.2448953147846035,1.0063718800645778,0.21856187290969903
99999,50,0.0,0.24491971949227695,1.006472168677961,0.21856187290969903
99999,51,0.0,0.24588479499819613,1.0104380463108196,0.21856187290969903
99999,52,0.0,0.24589944303664324,1.0104982409045964,0.21856187290969903
99999,53,0.0,0.24596383885299428,1.010762868828681,0.21856187290969903
99999,54,0.0,0.2463983830736985,1.0125485832052337,0.21856187290969903
99999,55,0.0,0.24688011934395157,1.0145282284116612,0.21856187290969903
99999,56,0.0,0.24743894395300925,1.0168246601459243,0.21856187290969903
99999,57,0.0,0.24823589522167344,1.020099648674271,0.21856187290969903
99999,58,0.0,0.2483031339559586,1.0203759592745585,0.21856187290969903
99999,59,0.0,0.24851472891887894,1.0212454868146572,0.21856187290969903
99999,60,0.0,0.24900241638037113,1.0232495878238475,0.21856187290969903
99999,61,0.0,0.25068932783996556,1.030181775393821,0.21856187290969903
99999,62,0.0,0.2514734912565432,1.0334042135711834,0.21856187290969903
99999,63,0.0,0.25237288543402014,1.0371001806014333,0.21856187290969903
99999,64,0.0,0.25237531945156433,1.0371101829439209,0.21856187290969903
99999,65,0.0,0.25306932332102694,1.0399621198194688,0.21856187290969903
99999,66,0.0,0.2546186284773902,1.0463288285675494,0.21856187290969903
99999,67,0.0,0.25479133675229626,1.047038555299042,0.21856187290969903
99999,68,0.0,0.25601413268743833,1.0520635082887169,0.21856187290969903
99999,69,0.0,0.2560365142014118,1.0521554827975637,0.21856187290969903
99999,70,0.0,0.2565391754963962,1.0542211172214564,0.21856187290969903
99999,71,0.0,0.25665957488802604,1.0547158860259136,0.21856187290969903
99999,72,0.0,0.2571564230936391,1.0567576321623364,0.21856187290969903
99999,73,0.0,0.2577858617786766,1.059344245113277,0.21856187290969903
99999,74,0.0,0.2577972923572498,1.0593912178896205,0.21856187290969903
99999,75,0.0,0.25795321883129635,1.0600319815521515,0.21856187290969903
99999,76,0.0,0.2580402938156222,1.06038980716331,0.21856187290969903
99999,77,0.0,0.258260448016573,1.0612945080037888,0.21856187290969903
99999,78,0.0,0.26123866665281137,1.0735331884000663,0.21856187290969903
99999,79,0.0,0.26213809404480826,1.077229291921939,0.21856187290969903
99999,80,0.0,0.2622072581139042,1.077513514485814,0.21856187290969903
99999,81,0.0,0.26301127284621745,1.0808175295849567,0.21856187290969903
99999,82,0.0,0.26405583619993794,1.0851100542788443,0.21856187290969903
99999,83,0.0,0.2659907743520031,1.0930614818004984,0.21856187290969903
99999,84,0.0,0.2673547122581247,1.098666443071735,0.21856187290969903
99999,85,0.0,0.2677486446851065,1.1002852674968113,0.21856187290969903
99999,86,0.0,0.2704907096268277,1.1115534987942792,0.21856187290969903
99999,87,0.0,0.2705305082756798,1.111717047211302,0.21856187290969903
99999,88,0.0,0.2738050799500913,1.1251735596614572,0.21856187290969903
99999,89,0.0,0.27568286759214655,1.1328901330934942,0.21856187290969903
99999,90,0.0,0.2773182605964304,1.1396106109181237,0.21856187290969903
99999,91,0.0,0.2774080899287787,1.1399797552366249,0.21856187290969903
99999,92,0.0,0.2802537848587636,1.151673843215801,0.21856187290969903
99999,93,0.0,0.2818912474360438,1.1584028257358718,0.21856187290969903
99999,94,0.0,0.2821956656567999,1.1596538008205428,0.21856187290969903
99999,95,0.0,0.28423242138389004,1.168023637099799,0.21856187290969903
99999,96,0.0,0.2880822765789261,1.1838442174731414,0.21856187290969903
99999,97,0.0,0.29453425148046775,1.2103579387238108,0.21856187290969903
99999,98,0.0,0.2952231012795741,1.2131886954821363,0.21856187290969903
99999,99,0.0,0.2962455778196393,1.2173904567075495,0.21856187290969903
99999,100,1.0,0.31634817658016784,1.3,0.21856187290969903
99999,1,0.0,0.1920532583962574,0.7863133743598113,0.21973244147157195
99999,2,0.0,0.199868677636905,0.8183116269615488,0.21973244147157195
99999,3,0.0,0.20041142583289007,0.8205337718445697,0.21973244147157195
99999,4,0.0,0.20175685779018943,0.8260423018801955,0.21973244147157195
99999,5,0.0,0.2021414093955166,0.8276167509310749,0.21973244147157195
99999,6,0.0,0.20298870989446685,0.8310858080040442,0.21973244147157195
99999,7,0.0,0.20307983185361325,0.8314588837632008,0.21973244147157195
99999,8,0.0,0.20660215449223027,0.8458801407764004,0.21973244147157195
99999,9,0.0,0.20791725570793992,0.8512644892804793,0.21973244147157195
99999,10,0.0,0.2093425759145172,0.8571001014983392,0.21973244147157195
99999,11,0.0,0.21189761203898044,0.8675610491199238,0.21973244147157195
99999,12,0.0,0.2121101235086596,0.8684311234535174,0.21973244147157195
99999,13,0.0,0.21255936553079485,0.8702704310147593,0.21973244147157195
99999,14,0.0,0.21278639981830816,0.8711999653439381,0.21973244147157195
99999,15,0.0,0.21358662200383427,0.8744762721985729,0.21973244147157195
99999,16,0.0,0.21437056872321814,0.877685943283482,0.21973244147157195
99999,17,0.0,0.21631294375765944,0.8856385054027486,0.21973244147157195
99999,18,0.0,0.21861198372587676,0.8950513416664642,0.21973244147157195
99999,19,0.0,0.22002484218061336,0.9008359324008975,0.21973244147157195
99999,20,0.0,0.22080937091298392,0.9040479863904202,0.21973244147157195
99999,21,0.0,0.22216245267858492,0.9095878366266461,0.21973244147157195
99999,22,0.0,0.22314169988048385,0.9135971160217857,0.21973244147157195
99999,23,0.0,0.22423531357440024,0.9180746400226295,0.21973244147157195
99999,24,0.0,0.22433116148353466,0.9184670649858203,0.21973244147157195
99999,25,0.0,0.22465744517748934,0.9198029508465159,0.21973244147157195
99999,26,0.0,0.22991511440649115,0.9413291445036641,0.21973244147157195
99999,27,0.0,0.23047287148394396,0.943612739446584,0.21973244147157195
99999,28,0.0,0.2310970459144047,0.9461682634022988,0.21973244147157195
99999,29,0.0,0.231679559579511,0.9485532179167147,0.21973244147157195
99999,30,0.0,0.2318944223395937,0.9494329190127321,0.21973244147157195
99999,31,0.0,0.23230144375510087,0.9510993650045193,0.21973244147157195
99999,32,0.0,0.23372519741390546,0.956928563389698,0.21973244147157195
99999,33,0.0,0.23431703541830326,0.9593516940473005,0.21973244147157195
99999,34,0.0,0.23438991805843162,0.9596500935390359,0.21973244147157195
99999,35,0.0,0.23550613373207996,0.9642201556155086,0.21973244147157195
99999,36,0.0,0.23623218468545076,0.9671927871650562,0.21973244147157195
99999,37,0.0,0.23719713136911605,0.9711435167139643,0.21973244147157195
99999,38,0.0,0.23740868877728008,0.9720096848845716,0.21973244147157195
99999,39,0.0,0.23756044505011903,0.9726310124682466,0.21973244147157195
99999,40,0.0,0.2379831476069013,0.9743616609172734,0.21973244147157195
99999,41,0.0,0.23814348566968646,0.9750181244641025,0.21973244147157195
99999,42,0.0,0.24001777098015242,0.9826919104716522,0.21973244147157195
99999,43,0.0,0.24015151009119165,0.9832394713543118,0.21973244147157195
99999,44,0.0,0.24205810511722156,0.9910455413006077,0.21973244147157195
99999,45,0.0,0.24425396855432754,1.0000359474165073,0.21973244147157195
99999,46,0.0,0.24466121764559245,1.001703325568961,0.21973244147157195
99999,47,0.0,0.24509075857916351,1.0034619720179843,0.21973244147157195
99999,48,0.0,0.245300043811447,1.0043188373405239,0.21973244147157195
99999,49,0.0,0.24580148961872744,1.0063718800645778,0.21973244147157195
99999,50,0.0,0.24582598463001473,1.006472168677961,0.21973244147157195
99999,51,0.0,0.246794631160301,1.0104380463108196,0.21973244147157195
99999,52,0.0,0.24680933340020897,1.0104982409045964,0.21973244147157195
99999,53,0.0,0.2468739674974281,1.010762868828681,0.21973244147157195
99999,54,0.0,0.24731011964206284,1.0125485832052337,0.21973244147157195
99999,55,0.0,0.24779363845881003,1.0145282284116612,0.21973244147157195
99999,56,0.0,0.24835453086078507,1.0168246601459243,0.21973244147157195
99999,57,0.0,0.24915443105145835,1.020099648674271,0.21973244147157195
99999,58,0.0,0.2492219185861297,1.0203759592745585,0.21973244147157195
99999,59,0.0,0.2494342965041286,1.0212454868146572,0.21973244147157195
99999,60,0.0,0.2499237885330332,1.0232495878238475,0.21973244147157195
99999,61,0.0,0.25161694199326956,1.030181775393821,0.21973244147157195
99999,62,0.0,0.2524040070135572,1.0334042135711834,0.21973244147157195
99999,63,0.0,0.25330672917781205,1.0371001806014333,0.21973244147157195
99999,64,0.0,0.25330917220183913,1.0371101829439209,0.21973244147157195
99999,65,0.0,0.2540057440617993,1.0399621198194688,0.21973244147157195
99999,66,0.0,0.25556078204054966,1.0463288285675494,0.21973244147157195
99999,67,0.0,0.2557341293799168,1.047038555299042,0.21973244147157195
99999,68,0.0,0.2569614499704394,1.0520635082887169,0.21973244147157195
99999,69,0.0,0.25698391430169637,1.0521554827975637,0.21973244147157195
99999,70,0.0,0.25748843557107837,1.0542211172214564,0.21973244147157195
99999,71,0.0,0.257609280471022,1.0547158860259136,0.21973244147157195
99999,72,0.0,0.2581079671411263,1.0567576321623364,0.21973244147157195
99999,73,0.0,0.25873973490908847,1.059344245113277,0.21973244147157195
99999,74,0.0,0.2587512077837042,1.0593912178896205,0.21973244147157195
99999,75,0.0,0.2589077112252884,1.0600319815521515,0.21973244147157195
99999,76,0.0,0.25899510840916123,1.06038980716331,0.21973244147157195
99999,77,0.0,0.25921607723654416,1.0612945080037888,0.21973244147157195
99999,78,0.0,0.2622053160377908,1.0735331884000663,0.21973244147157195
99999,79,0.0,0.2631080715394678,1.077229291921939,0.21973244147157195
99999,80,0.0,0.2631774915331775,1.077513514485814,0.21973244147157195
99999,81,0.0,0.2639844813241084,1.0808175295849567,0.21973244147157195
99999,82,0.0,0.26503290982741184,1.0851100542788443,0.21973244147157195
99999,83,0.0,0.2669750077418453,1.0930614818004984,0.21973244147157195
99999,84,0.0,0.26834399256447056,1.098666443071735,0.21973244147157195
99999,85,0.0,0.2687393826414363,1.1002852674968113,0.21973244147157195
99999,86,0.0,0.2714915939195458,1.1115534987942792,0.21973244147157195
99999,87,0.0,0.27153153983350203,1.111717047211302,0.21973244147157195
99999,88,0.0,0.2748182282543955,1.1251735596614572,0.21973244147157195
99999,89,0.0,0.27670296418742385,1.1328901330934942,0.21973244147157195
99999,90,0.0,0.27834440856098636,1.1396106109181237,0.21973244147157195
99999,91,0.0,0.27843457028466856,1.1399797552366249,0.21973244147157195
99999,92,0.0,0.28129079500830595,1.151673843215801,0.21973244147157195
99999,93,0.0,0.2829343166128104,1.1584028257358718,0.21973244147157195
99999,94,0.0,0.2832398612582632,1.1596538008205428,0.21973244147157195
99999,95,0.0,0.28528415349859687,1.168023637099799,0.21973244147157195
99999,96,0.0,0.2891482541351834,1.1838442174731414,0.21973244147157195
99999,97,0.0,0.29562410298176695,1.2103579387238108,0.21973244147157195
99999,98,0.0,0.2963155017000022,1.2131886954821363,0.21973244147157195
99999,99,0.0,0.2973417616628327,1.2173904567075495,0.21973244147157195
99999,100,1.0,0.31751874514204537,1.3,0.21973244147157195
99999,1,0.0,0.1927612843314899,0.7863133743598113,0.2209030100334448
99999,2,0.0,0.20060551599408388,0.8183116269615488,0.2209030100334448
99999,3,0.0,0.2011502650923305,0.8205337718445697,0.2209030100334448
99999,4,0.0,0.20250065713584664,0.8260423018801955,0.2209030100334448
99999,5,0.0,0.20288662643391323,0.8276167509310749,0.2209030100334448
99999,6,0.0,0.2037370506014396,0.8310858080040442,0.2209030100334448
99999,7,0.0,0.20382850849193587,0.8314588837632008,0.2209030100334448
99999,8,0.0,0.20736381656907765,0.8458801407764004,0.2209030100334448
99999,9,0.0,0.2086837660533143,0.8512644892804793,0.2209030100334448
99999,10,0.0,0.21011434086312344,0.8571001014983392,0.2209030100334448
99999,11,0.0,0.21267879641559687,0.8675610491199238,0.2209030100334448
99999,12,0.0,0.21289209133270787,0.8684311234535174,0.2209030100334448
99999,13,0.0,0.2133429895360791,0.8702704310147593,0.2209030100334448
99999,14,0.0,0.21357086081102544,0.8711999653439381,0.2209030100334448
99999,15,0.0,0.21437403310563083,0.8744762721985729,0.2209030100334448
99999,16,0.0,0.21516086993275774,0.877685943283482,0.2209030100334448
99999,17,0.0,0.2171104057512014,0.8856385054027486,0.2209030100334448
99999,18,0.0,0.21941792138880975,0.8950513416664642,0.2209030100334448
99999,19,0.0,0.22083598850512867,0.9008359324008975,0.2209030100334448
99999,20,0.0,0.2216234094908986,0.9040479863904202,0.2209030100334448
99999,21,0.0,0.22298147954459496,0.9095878366266461,0.2209030100334448
99999,22,0.0,0.22396433685142905,0.9135971160217857,0.2209030100334448
99999,23,0.0,0.22506198227521496,0.9180746400226295,0.2209030100334448
99999,24,0.0,0.22515818353844538,0.9184670649858203,0.2209030100334448
99999,25,0.0,0.22548567011393142,0.9198029508465159,0.2209030100334448
99999,26,0.0,0.23076272233181921,0.9413291445036641,0.2209030100334448
99999,27,0.0,0.23132253564346292,0.943612739446584,0.2209030100334448
99999,28,0.0,0.23194901116315575,0.9461682634022988,0.2209030100334448
99999,29,0.0,0.23253367233039748,0.9485532179167147,0.2209030100334448
99999,30,0.0,0.23274932720620853,0.9494329190127321,0.2209030100334448
99999,31,0.0,0.2331578491519372,0.9510993650045193,0.2209030100334448
99999,32,0.0,0.2345868516387192,0.956928563389698,0.2209030100334448
99999,33,0.0,0.23518087152047787,0.9593516940473005,0.2209030100334448
99999,34,0.0,0.23525402285065533,0.9596500935390359,0.2209030100334448
99999,35,0.0,0.23637435357891332,0.9642201556155086,0.2209030100334448
99999,36,0.0,0.23710308120077483,0.9671927871650562,0.2209030100334448
99999,37,0.0,0.2380715852689066,0.9711435167139643,0.2209030100334448
99999,38,0.0,0.23828392260724737,0.9720096848845716,0.2209030100334448
99999,39,0.0,0.2384362383466525,0.9726310124682466,0.2209030100334448
99999,40,0.0,0.2388604992439472,0.9743616609172734,0.2209030100334448
99999,41,0.0,0.2390214284110323,0.9750181244641025,0.2209030100334448
99999,42,0.0,0.2409026234850759,0.9826919104716522,0.2209030100334448
99999,43,0.0,0.24103685564038813,0.9832394713543118,0.2209030100334448
99999,44,0.0,0.2429504795433957,0.9910455413006077,0.2209030100334448
99999,45,0.0,0.2451544382780076,1.0000359474165073,0.2209030100334448
99999,46,0.0,0.24556318873884633,1.001703325568961,0.2209030100334448
99999,47,0.0,0.24599431322337484,1.0034619720179843,0.2209030100334448
99999,48,0.0,0.24620437000920317,1.0043188373405239,0.2209030100334448
99999,49,0.0,0.24670766445284437,1.0063718800645778,0.2209030100334448
99999,50,0.0,0.24673224976774544,1.006472168677961,0.2209030100334448
99999,51,0.0,0.24770446732239884,1.0104380463108196,0.2209030100334448
99999,52,0.0,0.24771922376376765,1.0104982409045964,0.2209030100334448
99999,53,0.0,0.24778409614185484,1.010762868828681,0.2209030100334448
99999,54,0.0,0.2482218562104201,1.0125485832052337,0.2209030100334448
99999,55,0.0,0.24870715757366135,1.0145282284116612,0.2209030100334448
99999,56,0.0,0.24927011776855382,1.0168246601459243,0.2209030100334448
99999,57,0.0,0.25007296688123615,1.020099648674271,0.2209030100334448
99999,58,0.0,0.2501407032162936,1.0203759592745585,0.2209030100334448
99999,59,0.0,0.25035386408937105,1.0212454868146572,0.2209030100334448
99999,60,0.0,0.25084516068568813,1.0232495878238475,0.2209030100334448
99999,61,0.0,0.2525445561465663,1.030181775393821,0.2209030100334448
99999,62,0.0,0.25333452277056395,1.0334042135711834,0.2209030100334448
99999,63,0.0,0.25424057292159674,1.0371001806014333,0.2209030100334448
99999,64,0.0,0.2542430249521066,1.0371101829439209,0.2209030100334448
99999,65,0.0,0.2549421648025645,1.0399621198194688,0.2209030100334448
99999,66,0.0,0.2565029356037018,1.0463288285675494,0.2209030100334448
99999,67,0.0,0.25667692200753,1.047038555299042,0.2209030100334448
99999,68,0.0,0.25790876725343304,1.0520635082887169,0.2209030100334448
99999,69,0.0,0.25793131440197353,1.0521554827975637,0.2209030100334448
99999,70,0.0,0.2584376956457532,1.0542211172214564,0.2209030100334448
99999,71,0.0,0.25855898605401056,1.0547158860259136,0.2209030100334448
99999,72,0.0,0.2590595111886061,1.0567576321623364,0.2209030100334448
99999,73,0.0,0.259693608039493,1.059344245113277,0.2209030100334448
99999,74,0.0,0.25970512321015116,1.0593912178896205,0.2209030100334448
99999,75,0.0,0.259862203619273,1.0600319815521515,0.2209030100334448
99999,76,0.0,0.2599499230026929,1.06038980716331,0.2209030100334448
99999,77,0.0,0.26017170645650783,1.0612945080037888,0.2209030100334448
99999,78,0.0,0.26317196542276267,1.0735331884000663,0.2209030100334448
99999,79,0.0,0.26407804903411974,1.077229291921939,0.2209030100334448
99999,80,0.0,0.2641477249524432,1.077513514485814,0.2209030100334448
99999,81,0.0,0.2649576898019918,1.0808175295849567,0.2209030100334448
99999,82,0.0,0.2660099834548781,1.0851100542788443,0.2209030100334448
99999,83,0.0,0.2679592411316799,1.0930614818004984,0.2209030100334448
99999,84,0.0,0.26933327287080866,1.098666443071735,0.2209030100334448
99999,85,0.0,0.2697301205977584,1.1002852674968113,0.2209030100334448
99999,86,0.0,0.27249247821225614,1.1115534987942792,0.2209030100334448
99999,87,0.0,0.27253257139131637,1.111717047211302,0.2209030100334448
99999,88,0.0,0.27583137655869183,1.1251735596614572,0.2209030100334448
99999,89,0.0,0.2777230607826932,1.1328901330934942,0.2209030100334448
99999,90,0.0,0.2793705565255344,1.1396106109181237,0.2209030100334448
99999,91,0.0,0.27946105064055043,1.1399797552366249,0.2209030100334448
99999,92,0.0,0.2823278051578403,1.151673843215801,0.2209030100334448
99999,93,0.0,0.28397738578956877,1.1584028257358718,0.2209030100334448
99999,94,0.0,0.28428405685971836,1.1596538008205428,0.2209030100334448
99999,95,0.0,0.2863358856132955,1.168023637099799,0.2209030100334448
99999,96,0.0,0.2902142316914325,1.1838442174731414,0.2209030100334448
99999,97,0.0,0.29671395448305765,1.2103579387238108,0.2209030100334448
99999,98,0.0,0.29740790212042184,1.2131886954821363,0.2209030100334448
99999,99,0.0,0.29843794550601777,1.2173904567075495,0.2209030100334448
99999,100,1.0,0.31868931370391373,1.3,0.2209030100334448
99999,1,0.0,0.19346931026672576,0.7863133743598113,0.22207357859531773
99999,2,0.0,0.2013423543512663,0.8183116269615488,0.22207357859531773
99999,3,0.0,0.20188910435177443,0.8205337718445697,0.22207357859531773
99999,4,0.0,0.20324445648150735,0.8260423018801955,0.22207357859531773
99999,5,0.0,0.20363184347231333,0.8276167509310749,0.22207357859531773
99999,6,0.0,0.20448539130841586,0.8310858080040442,0.22207357859531773
99999,7,0.0,0.20457718513026205,0.8314588837632008,0.22207357859531773
99999,8,0.0,0.20812547864592873,0.8458801407764004,0.22207357859531773
99999,9,0.0,0.2094502763986923,0.8512644892804793,0.22207357859531773
99999,10,0.0,0.2108861058117334,0.8571001014983392,0.22207357859531773
99999,11,0.0,0.21345998079221698,0.8675610491199238,0.22207357859531773
99999,12,0.0,0.21367405915675985,0.8684311234535174,0.22207357859531773
99999,13,0.0,0.21412661354136708,0.8702704310147593,0.22207357859531773
99999,14,0.0,0.21435532180374642,0.8711999653439381,0.22207357859531773
99999,15,0.0,0.2151614442074311,0.8744762721985729,0.22207357859531773
99999,16,0.0,0.21595117114230106,0.877685943283482,0.22207357859531773
99999,17,0.0,0.21790786774474716,0.8856385054027486,0.22207357859531773
99999,18,0.0,0.22022385905174657,0.8950513416664642,0.22207357859531773
99999,19,0.0,0.22164713482964782,0.9008359324008975,0.22207357859531773
99999,20,0.0,0.2224374480688171,0.9040479863904202,0.22207357859531773
99999,21,0.0,0.2238005064106089,0.9095878366266461,0.22207357859531773
99999,22,0.0,0.2247869738223781,0.9135971160217857,0.22207357859531773
99999,23,0.0,0.2258886509760336,0.9180746400226295,0.22207357859531773
99999,24,0.0,0.22598520559336005,0.9184670649858203,0.22207357859531773
99999,25,0.0,0.22631389505037744,0.9198029508465159,0.22207357859531773
99999,26,0.0,0.23161033025715125,0.9413291445036641,0.22207357859531773
99999,27,0.0,0.23217219980298595,0.943612739446584,0.22207357859531773
99999,28,0.0,0.23280097641191083,0.9461682634022988,0.22207357859531773
99999,29,0.0,0.233387785081288,0.9485532179167147,0.22207357859531773
99999,30,0.0,0.23360423207282738,0.9494329190127321,0.22207357859531773
99999,31,0.0,0.23401425454877767,0.9510993650045193,0.22207357859531773
99999,32,0.0,0.23544850586353705,0.956928563389698,0.22207357859531773
99999,33,0.0,0.23604470762265653,0.9593516940473005,0.22207357859531773
99999,34,0.0,0.2361181276428832,0.9596500935390359,0.22207357859531773
99999,35,0.0,0.2372425734257508,0.9642201556155086,0.22207357859531773
